BILIBILI2,ID,EQUAL,DATE,COMMENTS,,
BILIBILI2,评论区的阿婆主,保密,2020-10-25 5:14,玩蛋少年团[微笑],2,0
BILIBILI2,幻影传记II,保密,2020-10-25 4:57,兄弟们，看看我的文章。https://www.bilibili.com/read/cv8075991,1,0
BILIBILI2,哦吼吼吼吼吼吼吼_,保密,2020-10-25 4:44,https://b23.tv/pGKgZu,0,0
BILIBILI2,Maruisz,男,2020-10-25 4:36,我觉得不该骂.没有意义.该骂的是中国粉丝,5,3
BILIBILI2,原来是千缘哇,保密,2020-10-25 4:20,xswl现在防弹中国粉还有洗的xswl，真就追星卖国？,3,1
BILIBILI2,おうく,男,2020-10-25 4:08,国家面前无爱豆[加油],1,0
BILIBILI2,9414311霞光,女,2020-10-25 3:23,把防弹拉入黑名单，禁止上中国演出！,1,0
BILIBILI2,Algiz-,保密,2020-10-25 3:08,呵呵，战犯奖,0,0
BILIBILI2,未什么取名辣么难,保密,2020-10-25 2:55,害，我太难受了。我的两个同桌一个是xz粉丝一个是防弹粉丝，一个天天喝真果粒一个天天对着照片叫老公，我快疯了。粉丝总在我面前洗白，可我爷爷也参加过抗美援朝啊……,28,8
BILIBILI2,大大V桑,保密,2020-10-25 2:46,說實話，挺久以前聽到這個隊伍的名字還是因為幾個小屁孩說喜歡，特意去搜了一下。。。歌是真的不咋樣。。。不是故意噴，真事。。,2,2
BILIBILI2,00墨墨00,女,2020-10-25 2:36,说实话吧，追星真的没啥，只要饭圈不出圈不到处扬（这点是重点）掌握好度真的和圈外人没啥关系。粉丝只要不给他们洗地本身是没啥错的其实，啧，自己爱豆儿内涵自己国家，何其恶心，要我真的跟吃了苍蝇一样恶心，恶心他们。,1,0
BILIBILI2,云间桃,女,2020-10-25 2:29,什么限韩令，直接禁韩令吧，捞金之后反咬一口，呕呕呕呕呕呕,2,0
BILIBILI2,云间桃,女,2020-10-25 2:28,不仅恶心这个男团，更恶心追星把脑子追丢的粉丝，请求国家整治饭圈！网络环境恶劣饭圈起码占一半原因,3,0
BILIBILI2,植蒲入池,保密,2020-10-25 2:19,永远不要忘记，今天能安安心心的在家里追星是谁创造的条件。,2,0
BILIBILI2,dayday呀dayday,女,2020-10-25 2:13,我闺蜜挺粉防弹的，她最近老说防弹没错啥的，但是我的外公也是抗美援朝的时候收了重伤回来的啊,5,0
BILIBILI2,嘎嘎以嘎斯,保密,2020-10-25 2:10,我是真就看不起他们粉丝，没有骨头,1,0
BILIBILI2,仲夏的北,保密,2020-10-25 2:03,又是这种事，2月份的时候它英rh一堆人洗白，就在昨天晚上我还看到有人在洗白真的好无语，讲真一般出了这种事我第一反应是觉得很恶心，立马转黑的那种。真的，美国 韩国 日本太会了，洗脑中国的青年，让我们忘掉历史，抛弃文化，跪舔他们的明星崇尚他们的文化，让我们的精神萎靡不振，这些都是他们一直想看到的，但有这么多人居然真的上当了。是真的悲哀，难道你们在学历史的时候内心有没有一丝的触动吗？,9,1
BILIBILI2,林哥啊,保密,2020-10-25 1:54,能防得住导弹吗？,1,0
BILIBILI2,在下啵啵君,保密,2020-10-25 1:25,如果这个爆炸团参加一次战争并且牺牲掉我会永远铭记他们[微笑],2,0
BILIBILI2,仰头睡的涵_无芳-无萱,男,2020-10-25 1:14,棒子国就是一个恰中华民族的钱又反咬一口的白眼狼,1,0
BILIBILI2,AW神秘组织资深老成员,男,2020-10-25 1:00,垃圾韩国，自从我六年级思想成熟以后就再也没喜欢过韩国呕像了,3,0
BILIBILI2,muyishouyi,保密,2020-10-25 0:55,拿东风打防弹少年团简直是浪费，给他们几个85式冲锋枪的子弹绰绰有余[生气],1,0
BILIBILI2,可是他很可爱,保密,2020-10-25 0:42,简直无语……防弹自己把自己作没了,1,0
BILIBILI2,侎亖糖不吃,保密,2020-10-25 0:18,不敢看[委屈],0,0
BILIBILI2,hdidhe,男,2020-10-24 23:31,我觉得在韩美看来确实是这样 朝鲜去打韩国 美国来打朝鲜 中国把他俩收拾了 确实苦难,1,1
BILIBILI2,污-中-生-友,男,2020-10-24 20:49,谢谢范弗利特，我们用鲜血的教训学到了，再有战事，先来超级加倍火力覆盖，一遍不行还得再来一遍！,2,0
BILIBILI2,好喂食噶,女,2020-10-24 19:28,又系一扎烂头卒,0,0
BILIBILI2,离谱K,保密,2020-10-24 19:04,这防的是氢弹呢还是原子弹[tv_疑问],3,0
BILIBILI2,初音没来,保密,2020-10-24 18:37,防弹少年团，丑人多作怪,2,0
BILIBILI2,在靠近一点点os,男,2020-10-24 18:34,那防弹是凉了吗？,0,0
BILIBILI2,树叶有个长脖子,保密,2020-10-24 18:14,团结些吧！某些无脑粉还在无条件洗，而韩国总是团结的排斥坚定的爱国的再韩国发展的中国明星。要记得你首先是个中国人，你身上流的是华夏几千年传承下来的炎黄子孙的鲜血！你现在可以肆无忌惮的追星都是无数英勇的先辈用他们的血肉之躯换来的！请那些还在洗的人，摸着你的心，问自己配当中国人吗？,11,0
BILIBILI2,深度恐丑,保密,2020-10-24 18:03,防弹少年团，丑人多作怪,3,1
BILIBILI2,厄加特COS魔法少女,保密,2020-10-24 18:01,女粉丝才不管这些,0,0
BILIBILI2,真实错字受,保密,2020-10-24 17:31,哈憨就没好事，真的讨厌哈韩,1,0
BILIBILI2,德拉科和我结婚,保密,2020-10-24 17:27,？这是？我刚从学校回来就刷到这个[大哭]怎么了这是[大哭][大哭][大哭],0,0
BILIBILI2,秦步月,保密,2020-10-24 17:25,[笑]我就直说了，国家面前无偶像。谁和我我杠谁是g你看你爱豆在中国糊不糊就完事了。,5,0
BILIBILI2,月亮和乌鸦,男,2020-10-24 17:16,某博真的难尽，那些饭粉丝真的是，咋说呢，不知道说说了，哎。你爹妈就不该生你，比垃圾还不如。,8,0
BILIBILI2,ZX天空人,男,2020-10-24 17:04,防弹？发臭的奶油罢了[微笑],3,0
BILIBILI2,汴凉灬,男,2020-10-24 17:02,微博上还有人说是营销号带节奏，笑死我了[辣眼睛]，祝你好好看看,7,0
BILIBILI2,善良的长腿叔叔,保密,2020-10-24 16:51,防个蛋,0,0
BILIBILI2,色批的色-,女,2020-10-24 16:47,其实还是没听懂………,0,0
BILIBILI2,-莉柚甜锡-,女,2020-10-24 16:37,支持全面禁韩,11,2
BILIBILI2,妍_K,保密,2020-10-24 16:23,现在还有中米在b站支持防弹。。,5,2
BILIBILI2,_往之_,女,2020-10-24 16:08,"看过一个《谁是最可爱的人》里的一个爷爷因为战争没了双手双脚，看的特心酸。

－“爷爷的双手双脚呢？”

－“害，没空回来，顶着天立着地呢。”
[大哭][大哭][大哭][大哭][大哭]",13,0
BILIBILI2,無聊極了的Diu,女,2020-10-24 16:03,中立个毛啊！老娘是中国人，当然站中国[OK]这个奖就是那个什么弹药量的那个是吧？,6,0
BILIBILI2,红太阳暖霸,保密,2020-10-24 15:46,还好不粉他们，吐了,1,0
BILIBILI2,轩字103,男,2020-10-24 15:44,防弹少年团？这什么东西，新的青少年邪教？[doge],1,1
BILIBILI2,浮白610,女,2020-10-24 15:34,防弹是什么？干啥的？恶心[阴险],4,1
BILIBILI2,省淳中Victor,男,2020-10-24 15:34,说是所谓的“防弹少年团”，见过战场上的惨烈景象吗，在这边胡说八道。,2,0
BILIBILI2,水月镜仙,保密,2020-10-24 15:13,该骂，可以不要来中国赚钱。,1,0
BILIBILI2,气死猫避雷避雷,保密,2020-10-24 15:08,"不该骂哦
。
。
。
。

。

。
。
。
。
。
。
。
。
。
。
。
。
。。
。
。
。
。
。
。
该凉啦",5,0
BILIBILI2,小无涯vir,保密,2020-10-24 15:08,我觉得在国家利益面前，任何个人的喜好都不值一提，要是我墙头哪一天做了伤害祖国的事，虽然我会有点难过，但我依然会脱粉，也许还会回踩[捂眼],8,1
BILIBILI2,0哇咔哇咔0,男,2020-10-24 15:03,能不能把这些粉丝开除国籍啊,5,1
BILIBILI2,贪嗔痴妄悟,保密,2020-10-24 15:03,这些USA人养的狗真有意思，犬吠之声真好听。[抠鼻],2,0
BILIBILI2,逆水三千8,保密,2020-10-24 15:00,我们是TM伸张正义的，不是养白眼狼的，现在美国总统是谁？中国形式怎样？看不清？,1,1
BILIBILI2,红色鱼好,保密,2020-10-24 14:39,去塔吗的防弹少年团，去踏马的防弹，这几个都是什么会玩意儿,0,0
BILIBILI2,黑子散发美如画,男,2020-10-24 14:37,完蛋少年团 粉转路[笑][笑]我后悔粉过他们还花过钱,6,3
BILIBILI2,pzx潘,女,2020-10-24 14:29,BV1na4y1L7KA看看这个视频，作者给防弹洗，还删评控评，防弹无脑粉都在那。,10,0
BILIBILI2,你怎么还不去睡觉,女,2020-10-24 14:24,说真的他们一个我都记不住,1,0
BILIBILI2,QazWerTy,保密,2020-10-24 14:22,就这粉丝还洗呢，如果真的发生战争你站他对面说是他粉丝你看他开枪打不打你就完了，先人用血打下来的江山，守下来的尊严在你眼里也不知道是什么,3,0
BILIBILI2,苍怜幽空,女,2020-10-24 14:10,我就是忘不了这个范弗里特，就是他差点把上甘岭炸平，害死了无数的志愿军战士,8,0
BILIBILI2,流华平尘,女,2020-10-24 14:09,emmmmm这个不是已经澄清了是一个翻译乌龙吗,2,7
BILIBILI2,繪心,保密,2020-10-24 14:04,"70年前，也是这个快要到来的冬天，美国人的航空母舰开到了台湾海峡，美国人的飞机飞进了吉林省。

中国有这么一群年轻人，和你们最喜欢的男孩年纪相仿，也是20多岁。

区别就是他们大多数黑黑瘦瘦，个子不高，一辈子没穿过几件新衣服，也没化过一次妆，更不会跳好看的舞蹈。有些人可能也没谈过恋爱，哈哈。

但是他们会唱军歌，特别响亮的那种。

他们告别了母亲，告别了同乡好友，放下了家里的农活，一边唱着歌，一边穿过冰封的鸭绿江，翻过大雪纷飞的长白山，来到异国他乡，没有名字，没有番号。只有一个共同的称呼，后来当我们谈到这群小伙子时，那称呼也成为了理想主义的代名词：志愿军。

志愿军，志愿的是什么呢？他们的愿望就是：不管再过多少年、都不能再有坏人，敢骑到中华民族的头上，敢拿刀架着祖国母亲的脖子。不允许，绝不允许！

当然，为了实现这个伟大的理想。无论如何都要付出惨痛的牺牲，像过去的29年一样，像长征时期一样，像抗日战争时期一样，像解放战争时期一样，前赴后继，最终击败那个似乎不可战胜的敌人。

然而这一次，敌人似乎格外强大。

敌人有大山一样的航空母舰、不要钱一样的坦克、永远也打不完的弹药，麻雀一样多的飞机，似乎来自另一个世界的营养补给，对面的敌人们，吃着牛肉罐头/巧克力，喝着咖啡/鸡蛋粉。穿着厚厚的防弹衣……你说这样的敌人真的能打败嘛？

然而这群小伙子们，最终还是赢了。

或者说最起码没输，没给祖国丢人。傲慢的敌军将领，直到坐在谈判桌前的那一刻，也没想明白：这群穿着单衣、拿着步枪、吃着炒面、其貌不扬的小伙子，怎么就打的自己寸步难行呢，自己怎么就上了谈判桌呢？凭什么？

他当然不会明白的。坏人终究是不会明白理想主义的强大的。

但是当时的每一个中国人都明白、每一个中国人都懂了、我们为了换取这场壮烈的胜利，付出了什么。大概有20万志愿军将士，永远长眠在了那个寒冷的冬天。

长白山的冬天真冷啊，寒风一阵一阵地刺透单衣，冻的人直打哆嗦，把炒面和窝窝头冻成了冰，放到嘴里嚼半天才咽得下去。枪管冻上了不好使，将士们就把枪揣在怀里保温，零下几十度的铁疙瘩呀……然而这群年轻人没认输、就是不服，热血燃烧在胸膛里，子弹打在敌人身上。硬生生是把坏人们打怕了，打服了。

从那以后，70年后的今天，再也没有坏人敢欺负中国的男孩子女孩子们，我们吃的饱饱的，掏出手机，看着自己最喜欢的男孩子们唱歌跳舞。",4,0
BILIBILI2,majie11,保密,2020-10-24 13:59,给那些第一时间就宣布抵制防不住弹男团的物流公司点赞！,3,1
BILIBILI2,没有感情的上钢机器,保密,2020-10-24 13:56,美国人都不明白为啥自己败了，棒子自己就更是一团浆糊,0,0
BILIBILI2,楼上隔壁老鱼,男,2020-10-24 13:45,韩国小鬼子,0,0
BILIBILI2,棢楚辞,保密,2020-10-24 13:37,[热词系列_三连]了，给我上去！,1,0
BILIBILI2,SUNCATCHER_,女,2020-10-24 13:23,纯属BTS路人粉，现在才看到......对这个团好感瞬间下降......,4,0
BILIBILI2,饼干灰o,保密,2020-10-24 13:21,荀子早就教导过我们，不要安于现状，希望青年能明白，我们还是发展中国家，只顾着追星把自己三观都追弯了，你的存在，就真的只剩自私了,1,0
BILIBILI2,摸你头cdd,保密,2020-10-24 13:09,防弹？来来来，看爷拿枪弄不弄死你,0,0
BILIBILI2,我想我的昵称是守望屁屁,男,2020-10-24 12:50,防弹?,0,1
BILIBILI2,SAR-Stone,保密,2020-10-24 12:43,中弹少年团预定[OK],0,0
BILIBILI2,beibe连肘回手掏,男,2020-10-24 12:33,国家面前无偶像,1,0
BILIBILI2,天团永远是你爹,女,2020-10-24 12:24,国家面前无偶像,1,0
BILIBILI2,准备了好热恋,保密,2020-10-24 12:19,国家面前无爱豆,1,0
BILIBILI2,机甲战士痞老板,保密,2020-10-24 12:12,你相信他们防弹吗？[笑],0,0
BILIBILI2,5520四月,保密,2020-10-24 12:09,路转黑,3,0
BILIBILI2,你厉害你咋不上天,女,2020-10-24 11:37,我舅爷就是从抗美援朝的战场上因为脑部中了弹片命大活了下来，负伤从战场上回到了家乡，回来的时候两手空空，一个子弹一把枪都不允许带，他每次给我讲他在战场上的情况我都很震惊，敬佩！他说的最多的一句话是好好读书好好保护国家，可是他在2018年就去世了[大哭][大哭][大哭][大哭][大哭],20,0
BILIBILI2,小野泽奈,女,2020-10-24 11:25,已经脱粉了 感觉自己五年青春喂了狗[捂脸][捂脸],10,0
BILIBILI2,草莓味啵啵虎糖,保密,2020-10-24 11:19,这件事没得洗，建议那些追星女孩退国籍改韩籍吧，别洗了，恶不恶心？,14,0
BILIBILI2,安德鲁拉贝尔联邦,男,2020-10-24 11:17,果然，还是有人曲解我的意思。,0,3
BILIBILI2,徐-霞-客,男,2020-10-24 11:15,中国这些小女生我是真滴服，这么喜欢追星?,1,0
BILIBILI2,papen的特点,女,2020-10-24 11:02,"想走国际就别碰政治
跟政治扯边你完蛋[OK]
想走国际就别碰政治
跟政治扯边你完蛋[OK]
想走国际就别碰政治
跟政治扯边你完蛋[OK]",15,0
BILIBILI2,阿迩飒时,男,2020-10-24 10:57,，所以我觉得娱乐圈里面cxk xz wyb lx 等等还是必需要有的，毕竟现在艺人起码表面上挺正能量的,1,2
BILIBILI2,猕猴桃爱吃橘猫,保密,2020-10-24 10:51,哦……是舔美国爸爸舔的最好奖[抠鼻],1,0
BILIBILI2,函数威楼,保密,2020-10-24 10:46,妈呀！本来是有点好感的路人，现在路转黑，关键我记得上次他家一个谁新歌抄袭是吗？粉丝在那里拼命洗，最后当事人出来道歉了，真无语,1,1
BILIBILI2,星河几分似她,保密,2020-10-24 10:37,饭圈我觉得就是一个畸形的圈子，还有些人说饭圈带来的流量很好很好啥的，我现在听到饭圈就头大,10,0
BILIBILI2,存在感-99,男,2020-10-24 10:11,防弹少年是啥东东[疑惑]感觉都没听说过[疑惑],0,0
BILIBILI2,话说有鱼,女,2020-10-24 9:55,还是那句话：如果我的偶像不尊重我的国家，那他们也不值得我去尊重。,8,0
BILIBILI2,miko_OXO,保密,2020-10-24 9:53,以前就感觉他们家的粉丝怪ky的，现在是不是有很多粉在自我洗脑啊。？,11,0
BILIBILI2,#NAME?,女,2020-10-24 9:33,范弗利特，loser！,0,0
BILIBILI2,bili_75109852083,保密,2020-10-24 9:11,防个毛线,0,0
BILIBILI2,在终焉的世界里追寻你,男,2020-10-24 8:58,铭记历史，不忘国耻!,1,0
