BTS,167,"Genteeee por favor que no pare el str34m, se que es dif?cil pero tenemos que lograrlo por los wawas, tambi?n vayan a reproducir Bwl, idol, dale love, stay gold y Mic drop!"
BTS,168,"im gonna light it up like dynamite

you've already lighted up our hearts when you made this comeback, we all love your songs and for sure you lighted it up <33"
BTS,169,This is giving the bts  a nostalgic 70s touch .
BTS,170,"Я так рада, что под этим клипом так много русских арми! BTS, мы с вами!"
BTS,171,"DYNAMITE 

[Intro: Jungkook]
'Cause I, I, I'm in the stars tonight"
BTS,172,"SPAMMERS.....Can't hold us down,cause you know,we're fighters!

Edit:See?We did it!"
BTS,173,"Armies don’t watch lyrics video cause there is caption.
And this freaking song is in English for sure."
BTS,174,need motivation to str3am? bts practiced 18 hours a day bcs they wanted dynamite to be a song to take our minds off the shitty events of this year and make us happy. now go stre@m
BTS,175,"Me: Studying
Eating 
Doing chores "
BTS,176,WESTERN ARMIES IT'S YOUR TURN DON'T WORRY ASIAN AND AFRICAN ARMIES HAVE YOUR BACK
BTS,177,Esto es para las blinks por que hacerles hate a ellos si las que se percudijan son ustedes pq les llega todo a blackpink y eso va a hacer para quilombo porfavor no tiren hate algunas armys ya estan planeando hacer lo mismo con la proxima cancion si no quieren eso no hagan hate a ellos
BTS,178,"why do i feel like jungkook’s “ding dong” is gonna get iconic-?

edit: i’m watching this for about the 1726281th time (?) and i still high key die when jimin does that gun thing in the beginning- ^btw im not good at explaining so-^"
BTS,179,"You can feel how much work they put in this MV...
I love them so much!!
Keep str*ami*g ARMY!
And don't forget to post positive comments in the comment section!"
BTS,180,"5 minutos para las 20 horas y no llegamos a los 90 millones, STREAM ARMY, STREAM."
BTS,181,"Kim Namjoon! 
Kim Seokjin! 
Min Yoongi! 
Jung Hoseok! "
BTS,182,100M views in 24 hours... ARMY fighting!!!
BTS,183,I loved the disco vibes I imagine hearing this in skateland when things get better plus 100% summer vibes too
BTS,184,"HOBI: IM DIAMOND, YOU KNOW I GLOW

ARMYS: YES HOBI!! YES YOU GLOW YOU'RE THE SUN!"
BTS,185,Ya nos falta poco sigamos asii!b
BTS,186,"TO: ARMY

REMEMBER TO EAT AND REST ENOUGH EVEN WHEN STREAMING : ) STAY SAFE AND HEALTHY EVERYONE!!"
BTS,187,President Namjoon has something to say
BTS,188,"Kim Namjoon
Kim Seokjin
Min Yoongi
Jung hoseok"
BTS,189,The whole song is a Masterpiece
BTS,190,"E: Las blinks est?n denunciando la canci?n cuidado con esas ushhh me da coraje no paren sigan reproduciendo  la canci?n 
I: The blinks are denouncing the song, be careful with those ushhh it gives me courage, do not stop, keep playing the song"
BTS,191,"If you guys find “no one literally no one” those are spams and pliz report it, ty"
BTS,192,How many army’s are still streaming this continuously ?
BTS,193,Let's keep streaming until it reach 200M =48 hours
BTS,194,"Only BTS can gained most subcriber on this Channel even this BigHit Channel have so many MV from other group but they don't have any impact to get the new subscriber, just see BTS get 1M subscriber just only 7hrs"
BTS,195,"those people who assume the sexuality of the boys, everything okay home?"
BTS,196,"WE DID IT, WE BROKE THE RECORD
THIS CALLS FOR A FANDOM HUG
  ?っ????っ"
BTS,197,who liked jk's and tae's holding each other's shoulders moment.....i was really happy to see....!!
BTS,198,"Wow 84 million vi3ws in 19 hours??
Wow army did so well!

-From a fellow blink"
BTS,199,"Kim Nam joon ♡
Kim Seok jin
Min Yoon gi ♡
Jeon Hoseok"
BTS,200,"Hagamos stream lo m?ximo que podamos, los chicos lo merecen"
BTS,201,"Mom: is she still okay? 

Me:SHINING THROUGH THE CITY WITH A LITTLE FUNK AND SOUL, LIGHT IT UP LIKE A DYNAMITE"
BTS,202,"tengo demasiado miedo de que no podamos llegar a los 100 millones

edit: al final no pudimos jaja **estoy llorando
edit pt.2: NO ME CREO QUE AL FINAL S? PUDIMOS LLEGAR AAAHHH"
BTS,203,"DYNAMITE LYRICS

[Intro: Jungkook]
'Cause I, I, I'm in the stars tonight"
BTS,204,bando de frustrados ficam dando dislike... ? muita falta de ter o que fazer
BTS,205,BCZ WE HAVE TO HIT A HUNDRED MILLION CAUSE BTS HAS A PRESENT SO STREAM
BTS,206,A meterle nitro para los -->100M
BTS,207,"HOW TO STRE@M PROPERLY:

-Make sure the quality is 480p and up
-Watch 2-3 yt videos(BTS MVs)  before streaming Dynamite again"
BTS,208,WE CAN’T STOP AT THIS POINT ARMY WE CAN DO IT
BTS,209,"BTS total trophy on MTVEMA:

?  2014 Best Korean Act
?  2015 Best Worldwide Act: Asia"
BTS,210,MOST-Viewed YouTube video in first 24 hours is 
BTS,211,"CONGRATULATIONS
our boys won 4 awards
1 Best song (dynamite)
2 Biggest fans"
BTS,212,"MTV EMA 2020:
-BEST GROUP
-MUSIC OF YEAR 
-BIG FANDOM"
BTS,213,IF YOU SEE THIS COMMENT(s)ON THE COMMENT SECTION PLEASE DO REPORT IT MIGHT FREEZE THE VIEWS GUYS!! THE MOSQUITOS ARE DOING IT SO YT WOULD THINK IT'S A BOT THAT'S WHY YT KEEPS ON DELETING THE VIEWS SO PLEASE BE AWARE AND REPORT IT IMMEDIATLY! AND KEEP ON STREAAMING GUYSSS!!!
BTS,214,УРААА!!!УЖЕ БОЛЬШЕ 100 МИЛЛИОНОВ!АРМИ-МЫ МОЛОДЦЫ
BTS,215,"Dinl?dikc? dinl?m?k ist?yir?m BTS siz bir m?ht???msiz.
Azerbaijan Army"
BTS,216,"views are coming in so slowly, the second day is about to end, don’t get discouraged!!"
BTS,217,Stop interacting with the spam comments and emojis. Just silently report them. Replying on their comment won't do something good nor the views.
BTS,218,Las blink como saben que podemos no tienen m?s que hacer trampa jajsjsjnsns que gente m?s desocupada
BTS,219,Light it up like dynamite
BTS,220,"Not related but if you think you are imperfect or not pretty or not talented or have no confidence or you think you have no people who love you or other ......
Don't worry ....
YOU NICE KEEP GOING ......"
BTS,221,It's 11:48pm here in Ph. I'm literally staying up all night for the boys. LET'S GET THIS TO 100 MILL VIEWS ARMYS FIGHTING
BTS,222,"100M in 24hrs
1B in 10days
GO ARMY FIGHTING!!!"
BTS,223,"no one:
Me every second while watching dynamite's MV: AaAAaaAAAaAaaaA"
BTS,224,"No one:
Everyone forehead meanwhile seokjin:
My forehend expensive :)"
BTS,225,"Tae: bring a friend join the crowd
Me, absolute lonely jaming to Dynamite: *sobbing happily*"
BTS,226,"“you changed bro”
“yeah, cause i’m shining through the city with a litlle funk and soul”"
BTS,227,They really know how to spread joy and happiness.. I really love the song!! I can't stop
BTS,228,"In 3 min and 43 sec you'll literally forget that they're a korean band, 'cause they fluently sung this whole song up. Like damnnnn that's our boys, Armys. We're proud of y'all."
BTS,229,"can we appreciate how jhope looks so cool?
everyone looks so GOOD"
BTS,230,"YouTube : trying to remove the vi*ws.
Army : TRY ME"
BTS,231,I'm crying real tears omg I'm so happy. This just light up my heart like a dynamite. Their english pronunciation has improved so much and it fits so perfect..  This is so perfect. They are so perfect.  ?_?
BTS,232,"Jimin and jk took of their shirts
Me: in the operation room because I have a heart attack"
BTS,233,ARMYS ARE THE ONE WHO BROKE RECORDS LETS GET THIS FIGHT FIGHT
BTS,234,"Congrats Army !!!!
Dynamite is the most commented video on YouTube 
And don't stop commenting.....!!!!"
BTS,235,Omg Jungkook and Jin
BTS,236,THIS SONG REALLY GIVES THAT POSITIVE ENERGY IN THIS PANDEMIC. THANK YOU BTS
BTS,237,right now we are barely getting 2 million an hour! we should at least get 3 million an hour! spread the word please
BTS,238,"lady and gentlemen RM got the medicine, so You should keep the eyes on the mv

100M! /24 Hours
 Yay we made it "
BTS,239,"N?o conquiste pessoas com palavras, conquiste-as com olhares, palavras s?o passageiras, olhares duram a vida inteira  ??"
BTS,240,"575M vistas 
20M de like 
9.1M de comentarios."
BTS,241,"1:43 I love his inevitable and iconic Yoongi kick in:

IDOL
ON"
